scan_mode,scan_label,calibrated_bond_indices,calibrated_bonds,scan_group,jprime,calibrated_hamiltonian_energy,target_energy,target_energy_error,target_fidelity,reference_energy,pauli_scale
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.0,-29.146168109350075,-29.146168109350093,4.263256414560601e-14,1.0000000000000004,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.02,-29.229610840813105,-29.13114842485313,0.015019684497005414,0.9146314398514728,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.04,-29.33956508456877,-29.1001473423762,0.04602076697393542,0.7668699489353454,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.05,-29.40133962012412,-29.083510863955006,0.06265724539512973,0.7043207848218661,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.06,-29.466485292662576,-29.066647470097593,0.07952063925254294,0.651766623356305,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.08,-29.604959341064948,-29.031856243262094,0.11431186608804111,0.5703213717574822,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.1,-29.752472332361403,-28.9947355755181,0.15143253383203614,0.5101671575793193,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.15,-30.153732455606104,-28.886611806891118,0.25955630245901773,0.4065752860870115,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.2,-30.595739778933815,-28.75087785227447,0.3952902570756649,0.3317789256029693,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.25,-31.075599663085193,-28.584028537099183,0.5621395722509526,0.26666862107951333,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.3,-31.592130041307122,-28.38384888896471,0.7623192203854252,0.2027242406083942,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.4,-32.73475879523609,-27.879994555449272,1.2661735539008632,0.06689154119456238,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.5,-34.00031425538158,-27.462654783985357,1.6835133253647783,0.012774390438598278,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.75,-37.44660313028101,-26.655285462913504,2.4908826464366314,0.0015168939614128765,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,1.95,-40.39999444369223,-26.046402698685025,3.0997654106651105,0.0007893695948797382,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,2.1,-42.698627939797795,-25.62207391745764,3.5240941918924946,0.0006070507494498412,-29.146168109350135,1.0
group,color0,0 1 2 3 4 5,1-2 4-6 8-10 11-12 14-16 17-18,color0,2.3,-45.84857053308615,-25.10683772931334,4.039330380036795,0.00048763930665761575,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.0,-29.146168109350015,-29.146168109350086,4.973799150320701e-14,1.0,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.02,-29.185775403553173,-29.142223516874747,0.003944592475388475,0.9949665663177157,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.04,-29.233460991107854,-29.129630113375036,0.016537995975099307,0.9789022503376363,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.05,-29.26051263947093,-29.119723233409733,0.026444875940402568,0.9664480755221927,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.06,-29.289801620685115,-29.107205582788854,0.03896252656128141,0.9510374884422574,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.08,-29.35539718050792,-29.073663893083953,0.0725042162661822,0.9117541102804148,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.1,-29.430899792202947,-29.02740530904724,0.11876280030289621,0.8621188212081675,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.15,-29.66879412150507,-28.835335226773285,0.31083288257685027,0.6860497223555487,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.2,-30.065569665545258,-28.06916168363004,1.0770064257200964,0.0014807928858766375,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.25,-30.583940256310786,-27.907897523075324,1.2382705862748118,0.0008273304335997182,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.3,-31.133773527285484,-27.750617509321177,1.3955506000289581,0.0007071537521496305,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.4,-32.3123398443216,-27.407001243005162,1.7391668663449735,0.0005920643542177666,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.5,-33.5805113680325,-27.044691759615436,2.1014763497346998,0.0004951455759118513,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.75,-37.03939938921073,-26.180410368568495,2.9657577407816405,0.0003083865936824319,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,1.95,-40.012279717853204,-25.564638407504788,3.581529701845348,0.00021927750984658106,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,2.1,-42.32537749592094,-25.1462445448771,3.999923564473036,0.00017528759910041106,-29.146168109350135,1.0
group,color1,6 7 8 9 10 11,0-1 2-4 6-8 10-11 12-14 16-17,color1,2.3,-45.493016856060166,-24.642304620841987,4.5038634885081485,0.00013521293483531986,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.0,-29.146168109350064,-29.14616810935009,4.618527782440651e-14,1.0000000000000004,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.02,-29.528980466697792,-29.085941427393994,0.06022668195614145,0.6383670376761845,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.04,-29.988796316145123,-29.04610865774112,0.10005945160901675,0.49580638759105433,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.05,-30.226316677713825,-29.030430320913542,0.11573778843659355,0.4596162191978064,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.06,-30.46685748254093,-29.016113426864063,0.13005468248607244,0.43292946785833314,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.08,-30.95442957888141,-28.990195139319177,0.1559729700309589,0.3952953702970182,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.1,-31.448239972613674,-28.966786730684397,0.1793813786657381,0.3693263987250923,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.15,-32.70046327024924,-28.91520174387473,0.23096636547540683,0.3281315246558588,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.2,-33.96917699712888,-28.869922290354438,0.27624581899569733,0.3028899592724203,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.25,-35.24883161483702,-28.828688022409743,0.3174800869403924,0.2852670548865303,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.3,-36.536504274880606,-28.790332438425324,0.3558356709248116,0.2719988681336661,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.4,-39.12939064110462,-28.719787942470816,0.42638016687931923,0.25290012885081076,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.5,-41.739363997230434,-28.655272233835294,0.49089587551484115,0.23945488625201547,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.75,-48.31324483269217,-28.512591490328624,0.6335766190215111,0.21762731041833733,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,1.95,-53.60587916915077,-28.41325748072686,0.7329106286232765,0.20625583860855884,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,2.1,-57.588794917570276,-28.34589076449041,0.800277344859726,0.19966170933549837,-29.146168109350135,1.0
group,color2,12 13 14 15 16 17 18 19 20,2-3 4-5 6-7 8-9 10-12 13-14 15-16 1-11 0-17,color2,2.3,-62.91282166011972,-28.264351289023985,0.8818168203261507,0.19256242975332444,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.0,-29.146168109350064,-29.146168109350093,4.263256414560601e-14,1.0000000000000004,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.02,-29.427009113934332,-29.10495907580203,0.04120903354810679,0.7539029345583983,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.04,-29.767084898856783,-29.058233240344048,0.08793486900608727,0.587084207352277,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.05,-29.947179609261276,-29.032802184847952,0.11336592450218319,0.5341894979749421,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.06,-30.132749312727686,-29.003107143858085,0.14306096549205094,0.4910080163066798,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.08,-30.521152112440394,-28.91488821908975,0.2312798902603852,0.4139457608941787,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.1,-30.93963155583352,-28.75364009232649,0.3925280170236469,0.3201414667781998,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.15,-32.13167006779595,-28.36628597840043,0.779882130949705,0.11745416245315143,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.2,-33.40750132102528,-28.251193887624254,0.8949742217258816,0.06450206965548357,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.25,-34.70329049150506,-28.197902469881846,0.9482656394682891,0.04702920643660731,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.3,-36.00802051539618,-28.160633812421636,0.985534296928499,0.038808239337778105,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.4,-38.63299933412299,-28.102202027206197,1.043966082143939,0.031050188329094997,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.5,-41.27152970763941,-28.052926186428515,1.0932419229216208,0.027344154097774066,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.75,-47.904222609250645,-27.94903354214359,1.1971345672065468,0.023149244145145128,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,1.95,-53.23439845586092,-27.87926897491412,1.2668991344360165,0.02155071716509656,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,2.1,-57.241378225195476,-27.832971047185072,1.313197062165063,0.020753033389110716,-29.146168109350135,1.0
group,color3,21 22 23 24 25 26 27 28 29,3-4 5-6 7-8 9-10 12-13 14-15 16-18 2-11 1-17,color3,2.3,-62.593192312887865,-27.77794863832213,1.3682194710280058,0.019979801143721897,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.0,-29.146168109350057,-29.146168109350068,6.750155989720952e-14,1.0000000000000018,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.02,-29.177775994384962,-29.140747743452273,0.005420365897862212,0.9636846588151154,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.04,-29.219184160829965,-29.12883956866728,0.017328540682854054,0.8844486774815646,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.06,-29.26701952475237,-29.116857052805454,0.02931105654468169,0.8063268179158463,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.08,-29.318618431983968,-29.107029396002893,0.03913871334724206,0.7442779557390402,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.1,-29.372449380523054,-29.099291316801647,0.04687679254848831,0.6973663179741022,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.15,-29.51219039489174,-29.08595711240946,0.06021099694067544,0.6225565357353222,-29.146168109350135,1.0
bond,bond_0_1-2,0,1-2,,1.2,-29.655654280296723,-29.07735102438616,0.06881708496397465,0.5798065401433771,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.0,-29.146168109350015,-29.14616810935003,1.0658141036401503e-13,1.0000000000000004,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.02,-29.14638921182662,-29.14565857382724,0.0005095355228945664,0.999626046328707,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.04,-29.147666367725904,-29.143978431609025,0.002189677741110785,0.9983384707594397,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.06,-29.150121921399272,-29.14084640837548,0.005321700974654675,0.9958182134271196,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.08,-29.153904807199375,-29.13588769620013,0.010280413150006495,0.9916220065488907,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.1,-29.1591980129786,-29.12859970064072,0.01756840870941545,0.9851335578271124,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.15,-29.180658210035467,-29.095237622726817,0.05093048662331867,0.9525334722033314,-29.146168109350135,1.0
bond,bond_1_4-6,1,4-6,,1.2,-29.218284952563835,-29.026145027099247,0.12002308225088854,0.8774753200265659,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.0,-29.146168109350068,-29.146168109350043,9.237055564881302e-14,1.0000000000000018,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.02,-29.14622893941539,-29.145639672134067,0.0005284372160687667,0.9995858249926356,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.04,-29.147384584762914,-29.143899184954257,0.0022689243958780025,0.998163543617629,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.06,-29.14975955569859,-29.140663721882465,0.005504387467670568,0.9953919252128082,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.08,-29.153502586478655,-29.13556775889866,0.010600350451476004,0.990810389538253,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.1,-29.158791760479588,-29.12814167366271,0.01802643568742468,0.9838065104916885,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.15,-29.180271559299538,-29.095163732719172,0.05100437663096358,0.9500205114260983,-29.146168109350135,1.0
bond,bond_2_8-10,2,8-10,,1.2,-29.21722172179011,-29.031477857477512,0.1146902518726236,0.8791822000000208,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.0,-29.146168109350064,-29.146168109350057,7.815970093361102e-14,0.9999999999999993,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.02,-29.166111372729997,-29.141886849248262,0.00428126010187313,0.9743528264110743,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.04,-29.194619895676382,-29.129406322787972,0.01676178656216365,0.9009895743863479,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.06,-29.23072004270227,-29.113006443049464,0.0331616663006713,0.8091120996387584,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.08,-29.272420091573988,-29.096954834378096,0.049213274972039756,0.7256895660707843,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.1,-29.317964563207575,-29.08282833424878,0.06333977510135469,0.6589085031218913,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.15,-29.44185685593028,-29.055469692382577,0.09069841696755887,0.5504683453557394,-29.146168109350135,1.0
bond,bond_3_11-12,3,11-12,,1.2,-29.573802728195485,-29.0355886726341,0.1105794367160371,0.48940805283731525,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.0,-29.14616810935012,-29.146168109350093,4.263256414560601e-14,0.9999999999999996,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.02,-29.146389211826623,-29.145658573839782,0.0005095355103534871,0.9996260463299362,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.04,-29.147666367725858,-29.14397843163119,0.002189677718945404,0.9983384707401447,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.06,-29.150121921399304,-29.140846408319476,0.0053217010306596535,0.9958182133284392,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.08,-29.15390480719936,-29.135887696204783,0.01028041314535244,0.9916220064680112,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.1,-29.159198012978493,-29.128599700678855,0.017568408671280622,0.9851335577761176,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.15,-29.18065821003542,-29.09523762309163,0.050930486258504715,0.9525334725046117,-29.146168109350135,1.0
bond,bond_4_14-16,4,14-16,,1.2,-29.21828495256391,-29.026145027357334,0.12002308199280165,0.8774753199261365,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.0,-29.146168109350096,-29.146168109350057,7.815970093361102e-14,1.0000000000000009,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.02,-29.178418589849535,-29.14086283635428,0.005305272995855148,0.9644422501948119,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.04,-29.220251448974903,-29.129232459125102,0.016935650225033072,0.8867670122189496,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.06,-29.268366050598377,-29.117505022656925,0.028663086693210715,0.8097564077279124,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.08,-29.320167570577738,-29.107867862980406,0.03830024636972951,0.7482408523934494,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.1,-29.3741583959311,-29.10027800475694,0.045890104593194536,0.7015353038233125,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.15,-29.51419487650415,-29.08723256589859,0.058935543451546835,0.6267595694610567,-29.146168109350135,1.0
bond,bond_5_17-18,5,17-18,,1.2,-29.65786528314459,-29.07886125520467,0.067306854145464,0.5839196411525118,-29.146168109350135,1.0
