scan_mode,scan_label,calibrated_bond_indices,calibrated_bonds,scan_group,jprime,calibrated_hamiltonian_energy,target_energy,target_energy_error,target_fidelity,reference_energy,pauli_scale
bond,bond_24_9-10,24,9-10,,1.0,-29.14616810935003,-29.14616810935009,4.618527782440651e-14,1.0000000000000018,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.02,-29.17267326111068,-29.14101209306572,0.0051560162844168644,0.9670110247902691,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.04,-29.208936451951068,-29.1281338865291,0.018034222821036394,0.8855113985488852,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.06,-29.25248598094859,-29.113754626541404,0.032413482808731686,0.7974342906599985,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.08,-29.30068327819319,-29.10122857677753,0.044939532572605856,0.7245518161987663,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.1,-29.351774152747534,-29.091007558291082,0.055160551059053375,0.6687851369539164,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.15,-29.486459828928265,-29.072707495350297,0.07346061399983839,0.5801653752153689,-29.146168109350135,1.0
bond,bond_24_9-10,24,9-10,,1.2,-29.626349780336245,-29.06038565681113,0.08578245253900718,0.5302562010729229,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.0,-29.146168109350185,-29.146168109350068,6.750155989720952e-14,0.9999999999999993,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.02,-29.17267326111071,-29.141012093117027,0.0051560162331085735,0.9670110248479113,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.04,-29.208936451951036,-29.128133886520597,0.018034222829538038,0.885511398501113,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.06,-29.252485980948574,-29.113754626548296,0.03241348280183942,0.7974342906425269,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.08,-29.300683278193173,-29.10122857677743,0.04493953257270533,0.7245518160402502,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.1,-29.351774152747474,-29.09100755842901,0.05516055092112637,0.6687851370330863,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.15,-29.48645982892839,-29.072707495983913,0.07346061336622256,0.5801653757292137,-29.146168109350135,1.0
bond,bond_25_12-13,25,12-13,,1.2,-29.62634978033626,-29.060385656687828,0.08578245266230766,0.530256200918163,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.0,-29.14616810935013,-29.146168109350068,6.750155989720952e-14,1.0,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.02,-29.178418589849556,-29.140862836347598,0.0053052730025378025,0.9644422501774438,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.04,-29.220251448974857,-29.129232459183466,0.01693565016666909,0.8867670122883221,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.06,-29.268366050598434,-29.117505022699653,0.028663086650482228,0.8097564077826849,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.08,-29.320167570577798,-29.107867863006316,0.038300246343819566,0.7482408524157421,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.1,-29.37415839593105,-29.100278004845293,0.0458901045048421,0.7015353040363252,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.15,-29.51419487650413,-29.08723256575876,0.05893554359137454,0.6267595689825575,-29.146168109350135,1.0
bond,bond_26_14-15,26,14-15,,1.2,-29.65786528314454,-29.078861255439534,0.0673068539106012,0.5839196414031076,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.0,-29.146168109350096,-29.146168109350015,1.2079226507921703e-13,0.9999999999999989,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.02,-29.183572676061022,-29.14134349824385,0.004824611106286625,0.9671901016613207,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.04,-29.22941586966452,-29.13166782719904,0.01450028215109711,0.9010633395554705,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.06,-29.280371504574493,-29.122340228302672,0.02382788104746325,0.8374967734125912,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.08,-29.334236745242553,-29.114791453168174,0.03137665618196195,0.7865469003396581,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.1,-29.389811080371867,-29.108889780940377,0.03727832840975864,0.7472990439143162,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.15,-29.53265599768452,-29.098886119574512,0.047281989775623146,0.6829030657869427,-29.146168109350135,1.0
bond,bond_27_16-18,27,16-18,,1.2,-29.678257871120312,-29.09264052473658,0.05352758461355478,0.6449709395205203,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.0,-29.146168109350114,-29.14616810935005,8.526512829121202e-14,1.0000000000000009,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.02,-29.16611137272997,-29.141886849280603,0.004281260069532777,0.9743528264533969,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.04,-29.194619895676468,-29.129406323054685,0.016761786295450776,0.9009895747331338,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.06,-29.2307200427023,-29.113006442982783,0.03316166636735218,0.8091120995294767,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.08,-29.27242009157389,-29.096954834434666,0.049213274915469896,0.7256895661569924,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.1,-29.317964563207525,-29.082828334348328,0.06333977500180765,0.6589085032656922,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.15,-29.44185685593025,-29.055469692325666,0.09069841702446979,0.550468345460626,-29.146168109350135,1.0
bond,bond_28_2-11,28,2-11,,1.2,-29.57380272819553,-29.035588672864392,0.11057943648574309,0.489408053083478,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.0,-29.146168109350096,-29.146168109350057,7.815970093361102e-14,0.9999999999999991,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.02,-29.146228939415423,-29.145639672223865,0.0005284371262703758,0.9995858251080283,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.04,-29.14738458476288,-29.143899184965456,0.002268924384679849,0.998163543653014,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.06,-29.149759555698633,-29.14066372186726,0.005504387482876183,0.9953919252350263,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.08,-29.15350258647881,-29.135567758933234,0.010600350416900994,0.9908103896405229,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.1,-29.158791760479733,-29.128141673615367,0.018026435734768143,0.983806510517603,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.15,-29.18027155929963,-29.095163732943984,0.05100437640615141,0.9500205117655823,-29.146168109350135,1.0
bond,bond_29_1-17,29,1-17,,1.2,-29.217221721790164,-29.031477857732607,0.1146902516175281,0.8791822005565811,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.0,-29.146168109350025,-29.14616810935008,5.684341886080802e-14,1.0000000000000009,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.02,-29.20466083330401,-29.146128367293986,3.974205614909465e-05,0.999932716485053,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.04,-29.26323113701604,-29.14601667349793,0.00015143585220656064,0.9997407491652686,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.06,-29.321873557361233,-29.145843224941842,0.0003248844082932578,0.9994378420262803,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.08,-29.380583101012046,-29.14561690556095,0.000551203789186161,0.9990364042951091,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.1,-29.439355198065225,-29.145345458607324,0.0008226507428119589,0.9985476343254875,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.15,-29.586532470695403,-29.144511619381554,0.001656489968581809,0.997007497220166,-29.146168109350135,1.0
triangle,triangle_0_0-1-17,6 20 29,0-1 0-17 1-17,,1.2,-29.734018825968676,-29.143519653866328,0.0026484554838077656,0.9951144919334439,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.0,-29.146168109350054,-29.146168109350096,3.907985046680551e-14,1.0000000000000018,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.02,-29.203842494541693,-29.146116016699246,5.209265088979009e-05,0.9999417343840226,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.04,-29.26161893410129,-29.145968180954487,0.00019992839564864084,0.9997737334578913,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.06,-29.319491275500706,-29.145736203365537,0.000431905984598302,0.9995056082286131,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.08,-29.377453821753676,-29.14543039919286,0.0007377101572743072,0.9991462373324884,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.1,-29.435501292406116,-29.145059944101607,0.0011081652485280813,0.9987038199874062,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.15,-29.58096021450797,-29.14390236056206,0.002265748788076394,0.9972826959565456,-29.146168109350135,1.0
triangle,triangle_1_1-2-11,0 19 28,1-2 1-11 2-11,,1.2,-29.726852673694037,-29.142494326803636,0.0036737825464996376,0.9954914121654723,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.0,-29.14616810935011,-29.14616810935006,7.460698725481052e-14,1.0000000000000004,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.02,-29.20466083330404,-29.146128367296917,3.9742053218105866e-05,0.9999327164894714,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.04,-29.263231137016103,-29.146016673491708,0.0001514358584273623,0.9997407491604686,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.06,-29.321873557361243,-29.14584322492575,0.0003248844243870508,0.9994378420110058,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.08,-29.380583101012036,-29.145616905561894,0.0005512037882411391,0.9990364042963557,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.1,-29.4393551980652,-29.145345458615882,0.0008226507342534717,0.9985476343362485,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.15,-29.586532470695452,-29.144511619359655,0.0016564899904807362,0.9970074971946206,-29.146168109350135,1.0
triangle,triangle_2_2-3-4,7 12 21,2-4 2-3 3-4,,1.2,-29.734018825968626,-29.14351965385498,0.002648455495155133,0.9951144919244188,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.0,-29.146168109350022,-29.146168109350068,6.750155989720952e-14,1.0000000000000009,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.02,-29.20467427918411,-29.146131112512673,3.699683746205551e-05,0.9999655151557377,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.04,-29.263252704476855,-29.14602699617114,0.0001411131789943454,0.9998678379184012,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.06,-29.321898401617027,-29.145865054216404,0.0003030551337310783,0.9997148572594634,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.08,-29.38060682018017,-29.14565337333057,0.0005147360195643103,0.9995135296846993,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.1,-29.439373798558808,-29.145398997142742,0.0007691122073936185,0.9992699949276305,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.15,-29.586523194290802,-29.144614666053545,0.001553443296590018,0.9985105627250868,-29.146168109350135,1.0
triangle,triangle_3_4-5-6,1 13 22,4-6 4-5 5-6,,1.2,-29.73396406073883,-29.143676319488225,0.002491789861910121,0.9975885448612128,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.0,-29.146168109350054,-29.146168109350064,7.105427357601002e-14,1.0000000000000009,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.02,-29.2046742791841,-29.146131112513054,3.6996837081915146e-05,0.9999655151547645,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.04,-29.263252704476823,-29.146026996180755,0.00014111316938070217,0.9998678379377772,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.06,-29.321898401617027,-29.145865054227706,0.0003030551224298961,0.9997148572664886,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.08,-29.380606820180155,-29.145653373324244,0.0005147360258916933,0.9995135296749847,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.1,-29.439373798558776,-29.14539899712663,0.000769112223505175,0.9992699949133551,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.15,-29.586523194290834,-29.14461466605528,0.0015534432948562937,0.9985105627293426,-29.146168109350135,1.0
triangle,triangle_4_6-7-8,8 14 23,6-8 6-7 7-8,,1.2,-29.733964060738785,-29.1436763194834,0.002491789866734706,0.9975885448572575,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.0,-29.14616810935002,-29.14616810935007,6.394884621840902e-14,1.0,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.02,-29.204660833304054,-29.146128367301028,3.974204910761614e-05,0.9999327164912875,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.04,-29.263231137016103,-29.14601667349012,0.0001514358600154253,0.9997407491588592,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.06,-29.32187355736135,-29.14584322492755,0.00032488442258582495,0.9994378420117428,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.08,-29.380583101012025,-29.14561690556657,0.0005512037835657679,0.999036404300446,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.1,-29.43935519806519,-29.145345458605778,0.0008226507443573894,0.9985476343126636,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.15,-29.586532470695428,-29.144511619385145,0.0016564899649900156,0.9970074972229372,-29.146168109350135,1.0
triangle,triangle_5_8-9-10,2 15 24,8-10 8-9 9-10,,1.2,-29.734018825968654,-29.14351965384772,0.00264845550241688,0.9951144919130387,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.0,-29.146168109350118,-29.146168109350068,6.750155989720952e-14,1.0000000000000004,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.02,-29.203842494541757,-29.146116016700958,5.20926491773821e-05,0.9999417343847502,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.04,-29.261618934101282,-29.145968180971188,0.00019992837894733384,0.999773733472291,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.06,-29.31949127550065,-29.145736203367733,0.00043190598240272493,0.9995056082271704,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.08,-29.377453821753722,-29.145430399190232,0.0007377101599033153,0.9991462373309699,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.1,-29.435501292406116,-29.145059944118298,0.0011081652318374324,0.9987038200079253,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.15,-29.580960214507932,-29.1439023605884,0.0022657487617365746,0.9972826959798872,-29.146168109350135,1.0
triangle,triangle_6_10-11-12,3 9 16,11-12 10-11 10-12,,1.2,-29.726852673693998,-29.142494326837642,0.0036737825124930623,0.9954914121932693,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.0,-29.146168109350057,-29.146168109350043,9.237055564881302e-14,0.9999999999999991,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.02,-29.204660833304082,-29.146128367302435,3.974204770074152e-05,0.9999327164929209,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.04,-29.26323113701601,-29.146016673503794,0.00015143584634103036,0.9997407491750935,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.06,-29.321873557361254,-29.145843224934502,0.0003248844156331643,0.9994378420207451,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.08,-29.380583101012004,-29.14561690557079,0.0005512037793451441,0.9990364043031041,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.1,-29.43935519806506,-29.14534545863905,0.0008226507110862258,0.9985476343553593,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.15,-29.586532470695378,-29.144511619373535,0.0016564899766002839,0.9970074972084654,-29.146168109350135,1.0
triangle,triangle_7_12-13-14,10 17 25,12-14 13-14 12-13,,1.2,-29.734018825968676,-29.143519653848486,0.0026484555016494937,0.9951144919196218,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.0,-29.14616810935,-29.146168109350057,7.815970093361102e-14,1.0,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.02,-29.20467427918403,-29.146131112512265,3.699683787061758e-05,0.9999655151520316,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.04,-29.263252704476802,-29.146026996191104,0.00014111315903164723,0.9998678379464633,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.06,-29.321898401617098,-29.145865054218966,0.0003030551311695717,0.999714857257866,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.08,-29.380606820180123,-29.145653373309727,0.0005147360404080814,0.9995135296709667,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.1,-29.439373798558755,-29.145398997134386,0.0007691122157496011,0.9992699949183411,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.15,-29.586523194290873,-29.14461466603976,0.001553443310374547,0.9985105627157744,-29.146168109350135,1.0
triangle,triangle_8_14-15-16,4 18 26,14-16 15-16 14-15,,1.2,-29.73396406073886,-29.143676319496414,0.002491789853721116,0.9975885448710771,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.0,-29.146168109350025,-29.14616810935005,8.526512829121202e-14,1.0000000000000004,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.02,-29.204674279184093,-29.14613111250192,3.6996848216119815e-05,0.999965515134488,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.04,-29.263252704476844,-29.14602699617827,0.00014111317186404904,0.99986783793365,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.06,-29.321898401617062,-29.145865054227215,0.00030305512292017056,0.9997148572666795,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.08,-29.380606820180155,-29.14565337333694,0.0005147360131942946,0.9995135296925183,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.1,-29.439373798558815,-29.145398997138336,0.0007691122117989835,0.9992699949250269,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.15,-29.586523194290884,-29.144614666045563,0.0015534433045729656,0.9985105627148536,-29.146168109350135,1.0
triangle,triangle_9_16-17-18,5 11 27,17-18 16-17 16-18,,1.2,-29.733964060738828,-29.14367631947264,0.0024917898774958758,0.9975885448421584,-29.146168109350135,1.0
